month,c_resid,indic_to,geo_layer,Year,Value
M08,DOM,STY,NUT1,2021,3519339.0
M08,DOM,STY,NUT1,2022,3561361.0
M08,DOM,STY,NUT1,2023,4132934.0
M08,DOM,STY,NUT2,2018,2236354.0
M08,DOM,STY,NUT2,2019,2757874.0
M08,DOM,STY,NUT2,2020,3280477.0
M08,DOM,STY,NUT2,2021,3519339.0
M08,DOM,STY,NUT2,2022,3561361.0
M08,DOM,STY,NUT2,2023,4132934.0
M08,DOM,STY,[EU27_2020],2018,2208491.0
M08,DOM,STY,[EU27_2020],2019,2726567.0
M08,DOM,STY,[EU27_2020],2020,3232912.0
M08,DOM,STY,[EU27_2020],2021,3467199.0
M08,DOM,STY,[EU27_2020],2022,3520646.0
M08,DOM,STY,[EU27_2020],2023,4084597.0
M08,FOR,LSTY,Country,2018,16152904.0
M08,FOR,LSTY,Country,2019,18317375.0
M08,FOR,LSTY,Country,2020,8273525.0
M08,FOR,LSTY,Country,2021,12793829.0
M08,FOR,LSTY,Country,2022,20418749.0
M08,FOR,LSTY,Country,2023,23264354.0
M08,FOR,LSTY,NUT1,2018,16152904.0
M08,FOR,LSTY,NUT1,2019,18317375.0
M08,FOR,LSTY,NUT1,2020,8273521.0
M08,FOR,LSTY,NUT1,2021,12793829.0
M08,FOR,LSTY,NUT1,2022,20418749.0
M08,FOR,LSTY,NUT1,2023,23264354.0
M08,FOR,LSTY,NUT2,2018,16152904.0
M08,FOR,LSTY,NUT2,2019,18317375.0
M08,FOR,LSTY,NUT2,2020,8273521.0
M08,FOR,LSTY,NUT2,2021,12793829.0
M08,FOR,LSTY,NUT2,2022,20418749.0
M08,FOR,LSTY,NUT2,2023,23264354.0
M08,FOR,LSTY,[EU27_2020],2018,15663058.0
M08,FOR,LSTY,[EU27_2020],2019,17782072.0
M08,FOR,LSTY,[EU27_2020],2020,8028352.0
M08,FOR,LSTY,[EU27_2020],2021,12455501.0
M08,FOR,LSTY,[EU27_2020],2022,19831937.0
M08,FOR,LSTY,[EU27_2020],2023,22540331.0
M08,FOR,NGT_SP,Country,2018,55245060.0
M08,FOR,NGT_SP,Country,2019,62189139.0
M08,FOR,NGT_SP,Country,2020,26268473.0
M08,FOR,NGT_SP,Country,2021,39712176.0
M08,FOR,NGT_SP,Country,2022,66012871.0
M08,FOR,NGT_SP,Country,2023,76077825.0
M08,FOR,NGT_SP,NUT1,2018,55245060.0
M08,FOR,NGT_SP,NUT1,2019,62189139.0
M08,FOR,NGT_SP,NUT1,2020,26268469.0
M08,FOR,NGT_SP,NUT1,2021,39712176.0
M08,FOR,NGT_SP,NUT1,2022,66012871.0
M08,FOR,NGT_SP,NUT1,2023,76077825.0
M08,FOR,NGT_SP,NUT2,2018,55245060.0
M08,FOR,NGT_SP,NUT2,2019,62189139.0
M08,FOR,NGT_SP,NUT2,2020,26268469.0
M08,FOR,NGT_SP,NUT2,2021,39712176.0
M08,FOR,NGT_SP,NUT2,2022,66012871.0
M08,FOR,NGT_SP,NUT2,2023,76077825.0
M08,FOR,NGT_SP,[EU27_2020],2018,53775918.0
M08,FOR,NGT_SP,[EU27_2020],2019,60593825.0
M08,FOR,NGT_SP,[EU27_2020],2020,25615971.0
M08,FOR,NGT_SP,[EU27_2020],2021,38803991.0
M08,FOR,NGT_SP,[EU27_2020],2022,64318598.0
M08,FOR,NGT_SP,[EU27_2020],2023,73942176.0
M08,FOR,STY,Country,2018,3803058.0
M08,FOR,STY,Country,2019,4317391.0
M08,FOR,STY,Country,2020,1672268.0
M08,FOR,STY,Country,2021,2659770.0
M08,FOR,STY,Country,2022,4323988.0
M08,FOR,STY,Country,2023,5253187.0
M08,FOR,STY,NUT1,2018,3803058.0
M08,FOR,STY,NUT1,2019,4317391.0
M08,FOR,STY,NUT1,2020,1672266.0
M08,FOR,STY,NUT1,2021,2659770.0
M08,FOR,STY,NUT1,2022,4323988.0
M08,FOR,STY,NUT1,2023,5253187.0
M08,FOR,STY,NUT2,2018,3803058.0
M08,FOR,STY,NUT2,2019,4317391.0
M08,FOR,STY,NUT2,2020,1672266.0
M08,FOR,STY,NUT2,2021,2659770.0
M08,FOR,STY,NUT2,2022,4323988.0
M08,FOR,STY,NUT2,2023,5253187.0
M08,FOR,STY,[EU27_2020],2018,3622509.0
M08,FOR,STY,[EU27_2020],2019,4127380.0
M08,FOR,STY,[EU27_2020],2020,1606270.0
M08,FOR,STY,[EU27_2020],2021,2559430.0
M08,FOR,STY,[EU27_2020],2022,4138253.0
M08,FOR,STY,[EU27_2020],2023,5010532.0
M09,DOM,LSTY,Country,2018,4624670.0
M09,DOM,LSTY,Country,2019,5391642.0
M09,DOM,LSTY,Country,2020,6596816.0
M09,DOM,LSTY,Country,2021,7309870.0
M09,DOM,LSTY,Country,2022,7793026.0
M09,DOM,LSTY,Country,2023,9076875.0
M09,DOM,LSTY,NUT1,2018,4624670.0
M09,DOM,LSTY,NUT1,2019,5391642.0
M09,DOM,LSTY,NUT1,2020,6596816.0
M09,DOM,LSTY,NUT1,2021,7309870.0
M09,DOM,LSTY,NUT1,2022,7793026.0
M09,DOM,LSTY,NUT1,2023,9076875.0
M09,DOM,LSTY,NUT2,2018,4624670.0
M09,DOM,LSTY,NUT2,2019,5391642.0
M09,DOM,LSTY,NUT2,2020,6596816.0
M09,DOM,LSTY,NUT2,2021,7309870.0
M09,DOM,LSTY,NUT2,2022,7793026.0
M09,DOM,LSTY,NUT2,2023,9076875.0
M09,DOM,LSTY,[EU27_2020],2018,4555597.0
M09,DOM,LSTY,[EU27_2020],2019,5310250.0
M09,DOM,LSTY,[EU27_2020],2020,6456387.0
M09,DOM,LSTY,[EU27_2020],2021,7179846.0
M09,DOM,LSTY,[EU27_2020],2022,7679012.0
M09,DOM,LSTY,[EU27_2020],2023,8942750.0
M09,DOM,NGT_SP,Country,2018,12076746.0
M09,DOM,NGT_SP,Country,2019,13806615.0
M09,DOM,NGT_SP,Country,2020,16581289.0
M09,DOM,NGT_SP,Country,2021,18566671.0
M09,DOM,NGT_SP,Country,2022,19696627.0
M09,DOM,NGT_SP,Country,2023,23073275.0
M09,DOM,NGT_SP,NUT1,2018,12076746.0
M09,DOM,NGT_SP,NUT1,2019,13806615.0
M09,DOM,NGT_SP,NUT1,2020,16581289.0
M09,DOM,NGT_SP,NUT1,2021,18566671.0
M09,DOM,NGT_SP,NUT1,2022,19696627.0
M09,DOM,NGT_SP,NUT1,2023,23073275.0
M09,DOM,NGT_SP,NUT2,2018,12076746.0
M09,DOM,NGT_SP,NUT2,2019,13806615.0
M09,DOM,NGT_SP,NUT2,2020,16581289.0
M09,DOM,NGT_SP,NUT2,2021,18566671.0
M09,DOM,NGT_SP,NUT2,2022,19696627.0
M09,DOM,NGT_SP,NUT2,2023,23073275.0
M09,DOM,NGT_SP,[EU27_2020],2018,11910983.0
M09,DOM,NGT_SP,[EU27_2020],2019,13612707.0
M09,DOM,NGT_SP,[EU27_2020],2020,16211739.0
M09,DOM,NGT_SP,[EU27_2020],2021,18240548.0
M09,DOM,NGT_SP,[EU27_2020],2022,19418471.0
M09,DOM,NGT_SP,[EU27_2020],2023,22745252.0
M09,DOM,STY,Country,2018,1467538.0
M09,DOM,STY,Country,2019,1708543.0
M09,DOM,STY,Country,2020,1831426.0
M09,DOM,STY,Country,2021,2061909.0
M09,DOM,STY,Country,2022,2310428.0
M09,DOM,STY,Country,2023,2939979.0
M09,DOM,STY,NUT1,2018,1467538.0
M09,DOM,STY,NUT1,2019,1708543.0
M09,DOM,STY,NUT1,2020,1831426.0
M09,DOM,STY,NUT1,2021,2061909.0
M09,DOM,STY,NUT1,2022,2310428.0
M09,DOM,STY,NUT1,2023,2939979.0
M09,DOM,STY,NUT2,2018,1467538.0
M09,DOM,STY,NUT2,2019,1708543.0
M09,DOM,STY,NUT2,2020,1831426.0
M09,DOM,STY,NUT2,2021,2061909.0
M09,DOM,STY,NUT2,2022,2310428.0
M09,DOM,STY,NUT2,2023,2939979.0
M09,DOM,STY,[EU27_2020],2018,1446224.0
M09,DOM,STY,[EU27_2020],2019,1683735.0
M09,DOM,STY,[EU27_2020],2020,1795537.0
M09,DOM,STY,[EU27_2020],2021,2027559.0
M09,DOM,STY,[EU27_2020],2022,2277034.0
M09,DOM,STY,[EU27_2020],2023,2897774.0
M09,FOR,LSTY,Country,2018,11742830.0
M09,FOR,LSTY,Country,2019,13112601.0
M09,FOR,LSTY,Country,2020,4484497.0
M09,FOR,LSTY,Country,2021,9018756.0
M09,FOR,LSTY,Country,2022,14653217.0
M09,FOR,LSTY,Country,2023,17879442.0
M09,FOR,LSTY,NUT1,2018,11742830.0
M09,FOR,LSTY,NUT1,2019,13112601.0
M09,FOR,LSTY,NUT1,2020,4484497.0
M09,FOR,LSTY,NUT1,2021,9018756.0
M09,FOR,LSTY,NUT1,2022,14653217.0
M09,FOR,LSTY,NUT1,2023,17879442.0
M09,FOR,LSTY,NUT2,2018,11742830.0
M09,FOR,LSTY,NUT2,2019,13112601.0
M09,FOR,LSTY,NUT2,2020,4484497.0
M09,FOR,LSTY,NUT2,2021,9018756.0
M09,FOR,LSTY,NUT2,2022,14653217.0
M09,FOR,LSTY,NUT2,2023,17879442.0
M09,FOR,LSTY,[EU27_2020],2018,11422830.0
M09,FOR,LSTY,[EU27_2020],2019,12777511.0
M09,FOR,LSTY,[EU27_2020],2020,4355558.0
M09,FOR,LSTY,[EU27_2020],2021,8781238.0
M09,FOR,LSTY,[EU27_2020],2022,14294658.0
M09,FOR,LSTY,[EU27_2020],2023,17418566.0
M09,FOR,NGT_SP,Country,2018,32012501.0
M09,FOR,NGT_SP,Country,2019,34909865.0
M09,FOR,NGT_SP,Country,2020,10855149.0
M09,FOR,NGT_SP,Country,2021,22564018.0
M09,FOR,NGT_SP,Country,2022,38206190.0
M09,FOR,NGT_SP,Country,2023,47683313.0
M09,FOR,NGT_SP,NUT1,2018,32012501.0
M09,FOR,NGT_SP,NUT1,2019,34909865.0
M09,FOR,NGT_SP,NUT1,2020,10855149.0
M09,FOR,NGT_SP,NUT1,2021,22564018.0
M09,FOR,NGT_SP,NUT1,2022,38206190.0
M09,FOR,NGT_SP,NUT1,2023,47683313.0
M09,FOR,NGT_SP,NUT2,2018,32012501.0
M09,FOR,NGT_SP,NUT2,2019,34909865.0
M09,FOR,NGT_SP,NUT2,2020,10855149.0
M09,FOR,NGT_SP,NUT2,2021,22564018.0
M09,FOR,NGT_SP,NUT2,2022,38206190.0
M09,FOR,NGT_SP,NUT2,2023,47683313.0
M09,FOR,NGT_SP,[EU27_2020],2018,31221243.0
M09,FOR,NGT_SP,[EU27_2020],2019,34108777.0
M09,FOR,NGT_SP,[EU27_2020],2020,10597041.0
M09,FOR,NGT_SP,[EU27_2020],2021,22031534.0
M09,FOR,NGT_SP,[EU27_2020],2022,37360658.0
M09,FOR,NGT_SP,[EU27_2020],2023,46551287.0
M09,FOR,STY,Country,2018,2967515.0
M09,FOR,STY,Country,2019,3317602.0
M09,FOR,STY,Country,2020,901808.0
M09,FOR,STY,Country,2021,1937568.0
M09,FOR,STY,Country,2022,3332302.0
M09,FOR,STY,Country,2023,4339281.0
M09,FOR,STY,NUT1,2018,2967515.0
M09,FOR,STY,NUT1,2019,3317602.0
M09,FOR,STY,NUT1,2020,901808.0
M09,FOR,STY,NUT1,2021,1937568.0
M09,FOR,STY,NUT1,2022,3332302.0
M09,FOR,STY,NUT1,2023,4339281.0
M09,FOR,STY,NUT2,2018,2967515.0
M09,FOR,STY,NUT2,2019,3317602.0
M09,FOR,STY,NUT2,2020,901808.0
M09,FOR,STY,NUT2,2021,1937568.0
M09,FOR,STY,NUT2,2022,3332302.0
M09,FOR,STY,NUT2,2023,4339281.0
M09,FOR,STY,[EU27_2020],2018,2847102.0
M09,FOR,STY,[EU27_2020],2019,3197749.0
M09,FOR,STY,[EU27_2020],2020,875609.0
M09,FOR,STY,[EU27_2020],2021,1867334.0
M09,FOR,STY,[EU27_2020],2022,3216378.0
M09,FOR,STY,[EU27_2020],2023,4181252.0
M10,DOM,LSTY,Country,2018,3595318.0
M10,DOM,LSTY,Country,2019,4413984.0
M10,DOM,LSTY,Country,2020,4848712.0
M10,DOM,LSTY,Country,2021,5827966.0
M10,DOM,LSTY,Country,2022,6499857.0
M10,DOM,LSTY,Country,2023,7381828.0
M10,DOM,LSTY,NUT1,2018,3595318.0
M10,DOM,LSTY,NUT1,2019,4413984.0
M10,DOM,LSTY,NUT1,2020,4848712.0
M10,DOM,LSTY,NUT1,2021,5827966.0
M10,DOM,LSTY,NUT1,2022,6499857.0
M10,DOM,LSTY,NUT1,2023,7381828.0
M10,DOM,LSTY,NUT2,2018,3595318.0
M10,DOM,LSTY,NUT2,2019,4413984.0
M10,DOM,LSTY,NUT2,2020,4848712.0
M10,DOM,LSTY,NUT2,2021,5827966.0
M10,DOM,LSTY,NUT2,2022,6499857.0
M10,DOM,LSTY,NUT2,2023,7381828.0
M10,DOM,LSTY,[EU27_2020],2018,3522932.0
M10,DOM,LSTY,[EU27_2020],2019,4331382.0
M10,DOM,LSTY,[EU27_2020],2020,4704792.0
M10,DOM,LSTY,[EU27_2020],2021,5673057.0
M10,DOM,LSTY,[EU27_2020],2022,6374124.0
M10,DOM,LSTY,[EU27_2020],2023,7241839.0
M10,DOM,NGT_SP,Country,2018,9465246.0
M10,DOM,NGT_SP,Country,2019,11579603.0
M10,DOM,NGT_SP,Country,2020,12604458.0
M10,DOM,NGT_SP,Country,2021,15477127.0
M10,DOM,NGT_SP,Country,2022,17021207.0
M10,DOM,NGT_SP,Country,2023,19194054.0
M10,DOM,NGT_SP,NUT1,2018,9465246.0
M10,DOM,NGT_SP,NUT1,2019,11579603.0
M10,DOM,NGT_SP,NUT1,2020,12604458.0
M10,DOM,NGT_SP,NUT1,2021,15477127.0
M10,DOM,NGT_SP,NUT1,2022,17021207.0
M10,DOM,NGT_SP,NUT1,2023,19194054.0
M10,DOM,NGT_SP,NUT2,2018,9465246.0
M10,DOM,NGT_SP,NUT2,2019,11579603.0
M10,DOM,NGT_SP,NUT2,2020,12604458.0
M10,DOM,NGT_SP,NUT2,2021,15477127.0
M10,DOM,NGT_SP,NUT2,2022,17021207.0
M10,DOM,NGT_SP,NUT2,2023,19194054.0
M10,DOM,NGT_SP,[EU27_2020],2018,9281405.0
M10,DOM,NGT_SP,[EU27_2020],2019,11374318.0
M10,DOM,NGT_SP,[EU27_2020],2020,12197844.0
M10,DOM,NGT_SP,[EU27_2020],2021,15037128.0
M10,DOM,NGT_SP,[EU27_2020],2022,16690122.0
M10,DOM,NGT_SP,[EU27_2020],2023,18830770.0
M10,DOM,STY,Country,2018,1252490.0
M10,DOM,STY,Country,2019,1533749.0
M10,DOM,STY,Country,2020,1415704.0
M10,DOM,STY,Country,2021,1856427.0
M10,DOM,STY,Country,2022,2089678.0
M10,DOM,STY,Country,2023,2486205.0
M10,DOM,STY,NUT1,2018,1252490.0
M10,DOM,STY,NUT1,2019,1533749.0
M10,DOM,STY,NUT1,2020,1415704.0
M10,DOM,STY,NUT1,2021,1856427.0
M10,DOM,STY,NUT1,2022,2089678.0
M10,DOM,STY,NUT1,2023,2486205.0
M10,DOM,STY,NUT2,2018,1252490.0
M10,DOM,STY,NUT2,2019,1533749.0
M10,DOM,STY,NUT2,2020,1415704.0
M10,DOM,STY,NUT2,2021,1856427.0
M10,DOM,STY,NUT2,2022,2089678.0
M10,DOM,STY,NUT2,2023,2486205.0
M10,DOM,STY,[EU27_2020],2018,1230973.0
M10,DOM,STY,[EU27_2020],2019,1509742.0
M10,DOM,STY,[EU27_2020],2020,1378822.0
M10,DOM,STY,[EU27_2020],2021,1816088.0
M10,DOM,STY,[EU27_2020],2022,2055220.0
M10,DOM,STY,[EU27_2020],2023,2446185.0
M10,FOR,LSTY,Country,2018,8402497.0
M10,FOR,LSTY,Country,2019,9768288.0
M10,FOR,LSTY,Country,2020,2779768.0
M10,FOR,LSTY,Country,2021,7307588.0
M10,FOR,LSTY,Country,2022,11038706.0
M10,FOR,LSTY,Country,2023,13640919.0
M10,FOR,LSTY,NUT1,2018,8402497.0
M10,FOR,LSTY,NUT1,2019,9768288.0
M10,FOR,LSTY,NUT1,2020,2779768.0
M10,FOR,LSTY,NUT1,2021,7307588.0
M10,FOR,LSTY,NUT1,2022,11038706.0
M10,FOR,LSTY,NUT1,2023,13640919.0
M10,FOR,LSTY,NUT2,2018,8402497.0
M10,FOR,LSTY,NUT2,2019,9768288.0
M10,FOR,LSTY,NUT2,2020,2779768.0
M10,FOR,LSTY,NUT2,2021,7307588.0
M10,FOR,LSTY,NUT2,2022,11038706.0
M10,FOR,LSTY,NUT2,2023,13640919.0
M10,FOR,LSTY,[EU27_2020],2018,8164174.0
M10,FOR,LSTY,[EU27_2020],2019,9508450.0
M10,FOR,LSTY,[EU27_2020],2020,2690961.0
M10,FOR,LSTY,[EU27_2020],2021,7114075.0
M10,FOR,LSTY,[EU27_2020],2022,10756386.0
M10,FOR,LSTY,[EU27_2020],2023,13286684.0
M10,FOR,NGT_SP,Country,2018,23257613.0
M10,FOR,NGT_SP,Country,2019,26769480.0
M10,FOR,NGT_SP,Country,2020,6420814.0
M10,FOR,NGT_SP,Country,2021,18882755.0
M10,FOR,NGT_SP,Country,2022,29385100.0
M10,FOR,NGT_SP,Country,2023,37352612.0
M10,FOR,NGT_SP,NUT1,2018,23257613.0
M10,FOR,NGT_SP,NUT1,2019,26769480.0
M10,FOR,NGT_SP,NUT1,2020,6420814.0
M10,FOR,NGT_SP,NUT1,2021,18882755.0
M10,FOR,NGT_SP,NUT1,2022,29385100.0
M10,FOR,NGT_SP,NUT1,2023,37352612.0
M10,FOR,NGT_SP,NUT2,2018,23257613.0
M10,FOR,NGT_SP,NUT2,2019,26769480.0
M10,FOR,NGT_SP,NUT2,2020,6420814.0
M10,FOR,NGT_SP,NUT2,2021,18882755.0
M10,FOR,NGT_SP,NUT2,2022,29385100.0
M10,FOR,NGT_SP,NUT2,2023,37352612.0
M10,FOR,NGT_SP,[EU27_2020],2018,22666142.0
M10,FOR,NGT_SP,[EU27_2020],2019,26136032.0
M10,FOR,NGT_SP,[EU27_2020],2020,6247985.0
M10,FOR,NGT_SP,[EU27_2020],2021,18435066.0
M10,FOR,NGT_SP,[EU27_2020],2022,28697781.0
M10,FOR,NGT_SP,[EU27_2020],2023,36457297.0
M10,FOR,STY,Country,2018,2180549.0
M10,FOR,STY,Country,2019,2536530.0
M10,FOR,STY,Country,2020,502644.0
M10,FOR,STY,Country,2021,1572154.0
M10,FOR,STY,Country,2022,2505611.0
M10,FOR,STY,Country,2023,3245741.0
M10,FOR,STY,NUT1,2018,2180549.0
M10,FOR,STY,NUT1,2019,2536530.0
M10,FOR,STY,NUT1,2020,502644.0
M10,FOR,STY,NUT1,2021,1572154.0
M10,FOR,STY,NUT1,2022,2505611.0
M10,FOR,STY,NUT1,2023,3245741.0
M10,FOR,STY,NUT2,2018,2180549.0
M10,FOR,STY,NUT2,2019,2536530.0
M10,FOR,STY,NUT2,2020,502644.0
M10,FOR,STY,NUT2,2021,1572154.0
M10,FOR,STY,NUT2,2022,2505611.0
M10,FOR,STY,NUT2,2023,3245741.0
M10,FOR,STY,[EU27_2020],2018,2096138.0
M10,FOR,STY,[EU27_2020],2019,2448348.0
M10,FOR,STY,[EU27_2020],2020,488224.0
M10,FOR,STY,[EU27_2020],2021,1519370.0
M10,FOR,STY,[EU27_2020],2022,2421869.0
M10,FOR,STY,[EU27_2020],2023,3132056.0
M11,DOM,LSTY,Country,2018,2768320.0
M11,DOM,LSTY,Country,2019,3402631.0
M11,DOM,LSTY,Country,2020,1857896.0
M11,DOM,LSTY,Country,2021,3906703.0
M11,DOM,LSTY,Country,2022,4659149.0
M11,DOM,LSTY,Country,2023,5408460.0
M11,DOM,LSTY,NUT1,2018,2768320.0
M11,DOM,LSTY,NUT1,2019,3402631.0
M11,DOM,LSTY,NUT1,2020,1857896.0
M11,DOM,LSTY,NUT1,2021,3906703.0
M11,DOM,LSTY,NUT1,2022,4659149.0
M11,DOM,LSTY,NUT1,2023,5408460.0
M11,DOM,LSTY,NUT2,2018,2768320.0
M11,DOM,LSTY,NUT2,2019,3402631.0
M11,DOM,LSTY,NUT2,2020,1857896.0
M11,DOM,LSTY,NUT2,2021,3906703.0
M11,DOM,LSTY,NUT2,2022,4659149.0
M11,DOM,LSTY,NUT2,2023,5408460.0
M11,DOM,LSTY,[EU27_2020],2018,2716477.0
M11,DOM,LSTY,[EU27_2020],2019,3342586.0
M11,DOM,LSTY,[EU27_2020],2020,1777411.0
M11,DOM,LSTY,[EU27_2020],2021,3830877.0
M11,DOM,LSTY,[EU27_2020],2022,4579521.0
M11,DOM,LSTY,[EU27_2020],2023,5316641.0
M11,DOM,NGT_SP,Country,2018,6758404.0
M11,DOM,NGT_SP,Country,2019,8253831.0
M11,DOM,NGT_SP,Country,2020,3696222.0
M11,DOM,NGT_SP,Country,2021,9423891.0
M11,DOM,NGT_SP,Country,2022,11357776.0
M11,DOM,NGT_SP,Country,2023,13098876.0
M11,DOM,NGT_SP,NUT1,2018,6758404.0
M11,DOM,NGT_SP,NUT1,2019,8253831.0
M11,DOM,NGT_SP,NUT1,2020,3696222.0
M11,DOM,NGT_SP,NUT1,2021,9423891.0
M11,DOM,NGT_SP,NUT1,2022,11357776.0
M11,DOM,NGT_SP,NUT1,2023,13098876.0
M11,DOM,NGT_SP,NUT2,2018,6758404.0
M11,DOM,NGT_SP,NUT2,2019,8253831.0
M11,DOM,NGT_SP,NUT2,2020,3696222.0
M11,DOM,NGT_SP,NUT2,2021,9423891.0
M11,DOM,NGT_SP,NUT2,2022,11357776.0
M11,DOM,NGT_SP,NUT2,2023,13098876.0
M11,DOM,NGT_SP,[EU27_2020],2018,6650570.0
M11,DOM,NGT_SP,[EU27_2020],2019,8125787.0
M11,DOM,NGT_SP,[EU27_2020],2020,3522025.0
M11,DOM,NGT_SP,[EU27_2020],2021,9252376.0
M11,DOM,NGT_SP,[EU27_2020],2022,11182653.0
M11,DOM,NGT_SP,[EU27_2020],2023,12893091.0
M11,DOM,STY,Country,2018,1014176.0
M11,DOM,STY,Country,2019,1262215.0
M11,DOM,STY,Country,2020,480633.0
M11,DOM,STY,Country,2021,1269886.0
M11,DOM,STY,Country,2022,1558583.0
M11,DOM,STY,Country,2023,1894741.0
M11,DOM,STY,NUT1,2018,1014176.0
M11,DOM,STY,NUT1,2019,1262215.0
M11,DOM,STY,NUT1,2020,480633.0
M11,DOM,STY,NUT1,2021,1269886.0
M11,DOM,STY,NUT1,2022,1558583.0
M11,DOM,STY,NUT1,2023,1894741.0
M11,DOM,STY,NUT2,2018,1014176.0
M11,DOM,STY,NUT2,2019,1262215.0
M11,DOM,STY,NUT2,2020,480633.0
M11,DOM,STY,NUT2,2021,1269886.0
M11,DOM,STY,NUT2,2022,1558583.0
M11,DOM,STY,NUT2,2023,1894741.0
M11,DOM,STY,[EU27_2020],2018,997813.0
M11,DOM,STY,[EU27_2020],2019,1243489.0
M11,DOM,STY,[EU27_2020],2020,460286.0
M11,DOM,STY,[EU27_2020],2021,1249098.0
M11,DOM,STY,[EU27_2020],2022,1536441.0
M11,DOM,STY,[EU27_2020],2023,1867341.0
M11,FOR,LSTY,Country,2018,4905606.0
M11,FOR,LSTY,Country,2019,5643636.0
M11,FOR,LSTY,Country,2020,1376903.0
M11,FOR,LSTY,Country,2021,4689023.0
M11,FOR,LSTY,Country,2022,6619177.0
M11,FOR,LSTY,Country,2023,7884344.0
M11,FOR,LSTY,NUT1,2018,4905606.0
M11,FOR,LSTY,NUT1,2019,5643636.0
M11,FOR,LSTY,NUT1,2020,1376903.0
M11,FOR,LSTY,NUT1,2021,4689023.0
M11,FOR,LSTY,NUT1,2022,6619177.0
M11,FOR,LSTY,NUT1,2023,7884344.0
M11,FOR,LSTY,NUT2,2018,4905606.0
M11,FOR,LSTY,NUT2,2019,5643636.0
M11,FOR,LSTY,NUT2,2020,1376903.0
M11,FOR,LSTY,NUT2,2021,4689023.0
M11,FOR,LSTY,NUT2,2022,6619177.0
M11,FOR,LSTY,NUT2,2023,7884344.0
M11,FOR,LSTY,[EU27_2020],2018,4732416.0
M11,FOR,LSTY,[EU27_2020],2019,5461003.0
M11,FOR,LSTY,[EU27_2020],2020,1311778.0
M11,FOR,LSTY,[EU27_2020],2021,4539215.0
M11,FOR,LSTY,[EU27_2020],2022,6418891.0
M11,FOR,LSTY,[EU27_2020],2023,7637397.0
M11,FOR,NGT_SP,Country,2018,12114925.0
M11,FOR,NGT_SP,Country,2019,13666485.0
M11,FOR,NGT_SP,Country,2020,2634499.0
M11,FOR,NGT_SP,Country,2021,10860124.0
M11,FOR,NGT_SP,Country,2022,15774259.0
M11,FOR,NGT_SP,Country,2023,19455849.0
M11,FOR,NGT_SP,NUT1,2018,12114925.0
M11,FOR,NGT_SP,NUT1,2019,13666485.0
M11,FOR,NGT_SP,NUT1,2020,2634499.0
M11,FOR,NGT_SP,NUT1,2021,10860124.0
M11,FOR,NGT_SP,NUT1,2022,15774259.0
M11,FOR,NGT_SP,NUT1,2023,19455849.0
M11,FOR,NGT_SP,NUT2,2018,12114925.0
M11,FOR,NGT_SP,NUT2,2019,13666485.0
M11,FOR,NGT_SP,NUT2,2020,2634499.0
M11,FOR,NGT_SP,NUT2,2021,10860124.0
M11,FOR,NGT_SP,NUT2,2022,15774259.0
M11,FOR,NGT_SP,NUT2,2023,19455849.0
M11,FOR,NGT_SP,[EU27_2020],2018,11715427.0
M11,FOR,NGT_SP,[EU27_2020],2019,13264253.0
M11,FOR,NGT_SP,[EU27_2020],2020,2517125.0
M11,FOR,NGT_SP,[EU27_2020],2021,10540125.0
M11,FOR,NGT_SP,[EU27_2020],2022,15321199.0
M11,FOR,NGT_SP,[EU27_2020],2023,18876842.0
M11,FOR,STY,Country,2018,1271939.0
M11,FOR,STY,Country,2019,1442631.0
M11,FOR,STY,Country,2020,157343.0
M11,FOR,STY,Country,2021,963971.0
M11,FOR,STY,Country,2022,1419981.0
M11,FOR,STY,Country,2023,1797218.0
M11,FOR,STY,NUT1,2018,1271939.0
M11,FOR,STY,NUT1,2019,1442631.0
M11,FOR,STY,NUT1,2020,157343.0
M11,FOR,STY,NUT1,2021,963971.0
M11,FOR,STY,NUT1,2022,1419981.0
M11,FOR,STY,NUT1,2023,1797218.0
M11,FOR,STY,NUT2,2018,1271939.0
M11,FOR,STY,NUT2,2019,1442631.0
M11,FOR,STY,NUT2,2020,157343.0
M11,FOR,STY,NUT2,2021,963971.0
M11,FOR,STY,NUT2,2022,1419981.0
M11,FOR,STY,NUT2,2023,1797218.0
M11,FOR,STY,[EU27_2020],2018,1215578.0
M11,FOR,STY,[EU27_2020],2019,1386799.0
M11,FOR,STY,[EU27_2020],2020,148847.0
M11,FOR,STY,[EU27_2020],2021,926806.0
M11,FOR,STY,[EU27_2020],2022,1365348.0
M11,FOR,STY,[EU27_2020],2023,1725101.0
M12,DOM,LSTY,Country,2018,3338487.0
M12,DOM,LSTY,Country,2019,4114112.0
M12,DOM,LSTY,Country,2020,2706528.0
M12,DOM,LSTY,Country,2021,4761862.0
M12,DOM,LSTY,Country,2022,5862832.0
M12,DOM,LSTY,Country,2023,7155507.0
M12,DOM,LSTY,NUT1,2018,3338487.0
M12,DOM,LSTY,NUT1,2019,4114112.0
M12,DOM,LSTY,NUT1,2020,2706528.0
M12,DOM,LSTY,NUT1,2021,4761862.0
M12,DOM,LSTY,NUT1,2022,5862832.0
M12,DOM,LSTY,NUT1,2023,7155507.0
M12,DOM,LSTY,NUT2,2018,3338487.0
M12,DOM,LSTY,NUT2,2019,4114112.0
M12,DOM,LSTY,NUT2,2020,2706528.0
